desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
203 - Padrão dos Descobrimentos,7,15,2022-02-28,03:48:49.,2022-02-28 03:48:49,-9.20633,38.6935 
101 - Alameda dos Oceanos / Rua dos Argonautas,16,0,2022-02-28,03:48:49.,2022-02-28 03:48:49,-9.096804,38.756161
477 - Alameda da Universidade / Faculdade de Direito,13,11,2022-02-28,03:48:57.,2022-02-28 03:48:57,-9.15671,38.75264
481 - Campo Grande / Museu da Cidade,12,8,2022-02-28,03:48:57.,2022-02-28 03:48:57,-9.156169,38.758207
464 - Av. da Igreja / Rua Afonso Lopes Vieira,12,2,2022-02-28,03:48:57.,2022-02-28 03:48:57,-9.148427,38.75165]
134 - Praça Cidade do Luso,0,20,2022-02-28,03:48:56.,2022-02-28 03:48:56,-9.116342,38.765588
463 - Campo Grande / Av. da Igreja,8,2,2022-02-28,03:48:56.,2022-02-28 03:48:56,-9.14951,38.75243
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,10,0,2022-02-28,03:48:56.,2022-02-28 03:48:56,-9.136681,38.747751
485 - Rua Tomás da Fonseca / Rua António Albino Machado,8,2,2022-02-28,03:48:52.,2022-02-28 03:48:52,-9.17,"38.756 ""typ"
426 - Av. Elias Garcia / Av. 5 de Outubro,3,11,2022-02-28,03:48:52.,2022-02-28 03:48:52,-9.14793,38.739046]
475 - Av. Professor Gama Pinto / Cantina Velha,25,16,2022-02-28,03:48:59.,2022-02-28 03:48:59,-9.15907,38.75115
311 - Avenida Almirante Reis Nº14,11,0,2022-02-28,03:48:51.,2022-02-28 03:48:51,-9.135295,38.721721
301 - Avenida da Liberdade / Restauradores,1,21,2022-02-28,03:48:53.,2022-02-28 03:48:53,-9.14242,38.71702
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,11,8,2022-02-28,03:48:54.,2022-02-28 03:48:54,-9.151,"38.735 ""ty"
208 - Cais das Pombas,11,11,2022-02-28,03:48:58.,2022-02-28 03:48:58,-9.14373,38.70523
222 - Praça da Figueira,17,13,2022-02-28,03:49:00.,2022-02-28 03:49:00,-9.13828,38.71383
315 - Rua Passos Manuel/ Jardim Constantino,6,14,2022-02-28,03:49:00.,2022-02-28 03:49:00,-9.136968,38.731264
225 - Martim Moniz,3,13,2022-02-28,03:49:00.,2022-02-28 03:49:00,-9.13694,38.71526
224 - Martim Moniz,16,6,2022-02-28,03:49:01.,2022-02-28 03:49:01,-9.13651,38.71498
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,5,5,2022-02-28,03:48:52.,2022-02-28 03:48:52,-9.15425,38.73432
428 - Av. República / Avenida Barbosa Du Bocage,3,9,2022-02-28,03:48:53.,2022-02-28 03:48:53,-9.14684,38.74047
216 - Praça D. Luís I,8,13,2022-02-28,03:48:53.,2022-02-28 03:48:53,-9.14655,38.70663
316 - Rua António Pedro / Rua Pascoal de Melo,13,1,2022-02-28,03:48:51.,2022-02-28 03:48:51,-9.135356,38.731424
105 - CC Vasco da Gama,14,26,2022-02-28,03:48:51.,2022-02-28 03:48:51,-9.096222,38.768548
474 - Av. do Brasil / Av. Rio de Janeiro,8,8,2022-02-28,03:48:49.,2022-02-28 03:48:49,-9.1409,38.75832 
446 - Av. República / Interface Entrecampos ,12,28,2022-02-28,03:48:55.,2022-02-28 03:48:55,-9.14773,38.74456
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,7,13,2022-02-28,03:48:56.,2022-02-28 03:48:56,-9.141741,38.751481
139 - Rua Cidade de Bissau {Metro Olivais},5,20,2022-02-28,03:48:57.,2022-02-28 03:48:57,-9.111596,38.76134]
471 - Rua Lopes de Mendonça / EB São João de Brito,8,2,2022-02-28,03:48:58.,2022-02-28 03:48:58,-9.137337,38.756487
556 - Alamedas das Linhas de Torres / Estrada da T,8,3,2022-02-28,03:48:58.,2022-02-28 03:48:58,-9.161462,38.773489
215 - Av. 24 de Julho,2,15,2022-02-28,03:48:59.,2022-02-28 03:48:59,-9.14949,38.70662
488 - Rua Fernando Namora / Rua António Quadros,14,6,2022-02-28,03:49:00.,2022-02-28 03:49:00,-9.17526,38.76014
490 - Rua Fernando Namora / Azinhaga da Torre do Fato,6,10,2022-02-28,03:49:01.,2022-02-28 03:49:01,-9.17849,38.76026
555 - Alameda das Linhas de Torres,17,16,2022-02-28,03:49:01.,2022-02-28 03:49:01,-9.160248,38.770657
304 - Avenida da Liberdade / São Jorge,9,7,2022-02-28,03:49:01.,2022-02-28 03:49:01,-9.14637,38.72026
104 - Gare do Oriente,17,23,2022-02-28,03:48:50.,2022-02-28 03:48:50,-9.097322,38.766716
308 - Marquês de Pombal,1,10,2022-02-28,03:48:50.,2022-02-28 03:48:50,-9.14969,38.7246 
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,7,3,2022-02-28,03:48:51.,2022-02-28 03:48:51,-9.152295,38.737911
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,10,6,2022-02-28,03:48:52.,2022-02-28 03:48:52,-9.14742,38.72894
107 - Rotunda dos Vice-Reis,1,13,2022-02-28,03:48:52.,2022-02-28 03:48:52,-9.095416,38.774505
108 - Rua do Bojador,1,13,2022-02-28,03:48:53.,2022-02-28 03:48:53,-9.09235,38.774289]
554 - Alameda das Linhas de Torres / Rua Ladislau,15,12,2022-02-28,03:48:53.,2022-02-28 03:48:53,-9.158298,38.768683
430 - Av. Barbosa Du Bocage / Rua Arco do Cego,7,13,2022-02-28,03:48:53.,2022-02-28 03:48:53,-9.14329,38.74081
443 - Av. de Roma / Fórum Lisboa,2,12,2022-02-28,03:48:54.,2022-02-28 03:48:54,-9.13866,38.74351
113 - Alameda dos Oceanos/ Passeio do Levante,8,6,2022-02-28,03:48:54.,2022-02-28 03:48:54,-9.09825,38.78414
450 - Rua Alfredo Cortês,5,5,2022-02-28,03:48:55.,2022-02-28 03:48:55,-9.14399,38.74626
