desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
476 - Av. Professor Gama Pinto / Reitoria,3,20,2022-02-16,22:37:39.,2022-02-16 22:37:39,-9.15885,38.75231
554 - Alameda das Linhas de Torres / Rua Ladislau,23,4,2022-02-16,22:37:39.,2022-02-16 22:37:39,-9.158298,38.768683
108 - Rua do Bojador,14,0,2022-02-16,22:37:40.,2022-02-16 22:37:40,-9.09235,38.774289]
135 - Avenida Cidade de Lourenço Marques / Vale do,14,6,2022-02-16,22:37:42.,2022-02-16 22:37:42,-9.118689,38.764067
313 - Rua Frei Francisco Foreiro / Rua de Arroios,13,1,2022-02-16,22:37:42.,2022-02-16 22:37:42,-9.135956,38.728049
219 - Praça do Município,15,7,2022-02-16,22:37:42.,2022-02-16 22:37:42,-9.13951,38.70797
215 - Av. 24 de Julho,7,10,2022-02-16,22:37:44.,2022-02-16 22:37:44,-9.14949,38.70662
556 - Alamedas das Linhas de Torres / Estrada da T,10,1,2022-02-16,22:37:46.,2022-02-16 22:37:46,-9.161462,38.773489
223 - Praça do Rossio,3,18,2022-02-16,22:37:47.,2022-02-16 22:37:47,-9.138952,38.713112
222 - Praça da Figueira,17,13,2022-02-16,22:37:44.,2022-02-16 22:37:44,-9.13828,38.71383
208 - Cais das Pombas,10,12,2022-02-16,22:37:44.,2022-02-16 22:37:44,-9.14373,38.70523
301 - Avenida da Liberdade / Restauradores,4,18,2022-02-16,22:37:46.,2022-02-16 22:37:46,-9.14242,38.71702
132 - Avenida de Berlim / Rua Cidade de Cabinda,1,24,2022-02-16,22:37:46.,2022-02-16 22:37:46,-9.11255,38.76829
483 - Rua Professor Francisco Lucas Pires ,2,14,2022-02-16,22:37:49.,2022-02-16 22:37:49,-9.16405,38.75939
416 - Av. República / Avenida Duque de Ávila,3,13,2022-02-16,22:37:48.,2022-02-16 22:37:48,-9.14553,38.735304]
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,13,7,2022-02-16,22:37:39.,2022-02-16 22:37:39,-9.141741,38.751481
101 - Alameda dos Oceanos / Rua dos Argonautas,13,3,2022-02-16,22:37:39.,2022-02-16 22:37:39,-9.096804,38.756161
139 - Rua Cidade de Bissau {Metro Olivais},6,19,2022-02-16,22:37:39.,2022-02-16 22:37:39,-9.111596,38.76134]
311 - Avenida Almirante Reis Nº14,11,0,2022-02-16,22:37:39.,2022-02-16 22:37:39,-9.135295,38.721721
550 - Rua Fernando Curado Ribeiro / Alameda das Li,10,10,2022-02-16,22:37:39.,2022-02-16 22:37:39,-9.156487,38.760871
218 - Cais do Sodré,5,17,2022-02-16,22:37:43.,2022-02-16 22:37:43,-9.14471,38.70617
462 - Campo Grande / Biblioteca Nacional,5,24,2022-02-16,22:37:43.,2022-02-16 22:37:43,-9.15031,38.75027
450 - Rua Alfredo Cortês,10,0,2022-02-16,22:37:43.,2022-02-16 22:37:43,-9.14399,38.74626
431 - Rua do Arco Cego / Av. Magalhães Lima,7,7,2022-02-16,22:37:42.,2022-02-16 22:37:42,-9.14199,38.73937
224 - Martim Moniz,9,13,2022-02-16,22:37:42.,2022-02-16 22:37:42,-9.13651,38.71498
403 - Av. Fontes Pereira de Melo,6,14,2022-02-16,22:37:44.,2022-02-16 22:37:44,-9.146522,38.731698
104 - Gare do Oriente,7,33,2022-02-16,22:37:38.,2022-02-16 22:37:38,-9.097322,38.766716
428 - Av. República / Avenida Barbosa Du Bocage,8,4,2022-02-16,22:37:44.,2022-02-16 22:37:44,-9.14684,38.74047
304 - Avenida da Liberdade / São Jorge,5,11,2022-02-16,22:37:41.,2022-02-16 22:37:41,-9.14637,38.72026
555 - Alameda das Linhas de Torres,32,1,2022-02-16,22:37:46.,2022-02-16 22:37:46,-9.160248,38.770657
131 - Avenida de Berlim / Praça Baden Powell,3,18,2022-02-16,22:37:46.,2022-02-16 22:37:46,-9.110767,38.768137
315 - Rua Passos Manuel/ Jardim Constantino,15,5,2022-02-16,22:37:46.,2022-02-16 22:37:46,-9.136968,38.731264
137 - Rua Cidade de Bissau {entrada SPACIO},14,19,2022-02-16,22:37:46.,2022-02-16 22:37:46,-9.114505,38.762829
456 - Entrecampos / Av. das Forças Armadas,5,36,2022-02-16,22:37:47.,2022-02-16 22:37:47,-9.14872,38.74877
406 - Praça Duque de Saldanha,2,15,2022-02-16,22:37:47.,2022-02-16 22:37:47,-9.145341,38.734247
309 - Rua da Palma,10,0,2022-02-16,22:37:48.,2022-02-16 22:37:48,-9.13577,38.71901
419 - Av. António José de Almeida / Instituto Superior Técnico,9,16,2022-02-16,22:37:48.,2022-02-16 22:37:48,-9.13956,38.73811
414 - Av. Duque de Ávila / Rua Pinheiro Chagas,7,12,2022-02-16,22:37:48.,2022-02-16 22:37:48,-9.151,"38.735 ""ty"
484 - Rua Professor Vieira de Almeida,12,10,2022-02-16,22:37:48.,2022-02-16 22:37:48,-9.16658,38.76081
485 - Rua Tomás da Fonseca / Rua António Albino Machado,7,3,2022-02-16,22:37:49.,2022-02-16 22:37:49,-9.17,"38.756 ""typ"
415 - Av. Duque de Ávila / Av. Conde Valbom,3,17,2022-02-16,22:37:50.,2022-02-16 22:37:50,-9.148443,38.735188
133 - Rua Cidade de Benguela / Avenida Cidade de L,6,12,2022-02-16,22:37:38.,2022-02-16 22:37:38,-9.110724,38.76503]
105 - CC Vasco da Gama,1,39,2022-02-16,22:37:38.,2022-02-16 22:37:38,-9.096222,38.768548
427 - Av. República / Av. Visconde Valmor,1,11,2022-02-16,22:37:38.,2022-02-16 22:37:38,-9.14617,38.73812
471 - Rua Lopes de Mendonça / EB São João de Brito,7,3,2022-02-16,22:37:41.,2022-02-16 22:37:41,-9.137337,38.756487
150 - Avenida Dr. Francisco Luis Gomes / Go Fit,6,11,2022-02-16,22:37:39.,2022-02-16 22:37:39,-9.111745,38.769665
115 - Passeio dos Heróis do Mar / Rua Capitão Cook,10,2,2022-02-16,22:37:42.,2022-02-16 22:37:42,-9.09781,"38.793 """
109 - Alameda dos Oceanos / Rua Ilha dos Amores,13,1,2022-02-16,22:37:42.,2022-02-16 22:37:42,-9.094672,38.777589
