desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
553 - Rua Luis Pastor de Macedo / Rua Tobis Portuguesa,0,12,2022-03-30,17:38:26.,2022-03-30 17:38:26,-9.15535,38.767114]
508 - Estação de Comboios de Benfica,0,0,2022-03-30,17:38:27.,2022-03-30 17:38:27,-9.200039,38.74473]
517 - Rua Padre Américo,0,0,2022-03-30,17:38:27.,2022-03-30 17:38:27,-9.180393,38.763414
102 - Porta do Mar,4,10,2022-03-30,17:38:27.,2022-03-30 17:38:27,-9.096439,38.759156
110 - Rua de Moscavide,14,4,2022-03-30,17:38:27.,2022-03-30 17:38:27,-9.097068,38.778466
106 - Jardim Garcia da Orta,6,8,2022-03-30,17:38:28.,2022-03-30 17:38:28,-9.092506,38.769459
108 - Rua do Bojador,5,9,2022-03-30,17:38:29.,2022-03-30 17:38:29,-9.09235,38.774289]
463 - Campo Grande / Av. da Igreja,5,5,2022-03-30,17:38:29.,2022-03-30 17:38:29,-9.14951,38.75243
473 - Av. do Brasil / Av. de Roma,0,14,2022-03-30,17:38:34.,2022-03-30 17:38:34,-9.14697,38.75643
487 - Rua Professor João Barreira,12,2,2022-03-30,17:38:34.,2022-03-30 17:38:34,-9.17096,38.76136
420 - Av. Rovisco Pais / Av. Manuel da Maia,6,20,2022-03-30,17:38:33.,2022-03-30 17:38:33,-9.13672,38.73617
133 - Rua Cidade de Benguela / Avenida Cidade de L,2,16,2022-03-30,17:38:31.,2022-03-30 17:38:31,-9.110724,38.76503]
135 - Avenida Cidade de Lourenço Marques / Vale do,5,15,2022-03-30,17:38:32.,2022-03-30 17:38:32,-9.118689,38.764067
114 - Via do Oriente,3,7,2022-03-30,17:38:32.,2022-03-30 17:38:32,-9.09974,38.78836
421 - Alameda D. Afonso Henriques,9,11,2022-03-30,17:38:30.,2022-03-30 17:38:30,-9.13416,38.73736
219 - Praça do Município,1,21,2022-03-30,17:38:32.,2022-03-30 17:38:32,-9.13951,38.70797
452 - Rua Teixeira de Pascoais / Rua Dr. Gama Barros,2,8,2022-03-30,17:38:28.,2022-03-30 17:38:28,-9.136681,38.747751
314 - Rua Marques da Silva / Rua António Pedro,5,7,2022-03-30,17:38:28.,2022-03-30 17:38:28,-9.135675,38.729657
312 - Rua Álvaro Coutinho / Avenida Almirante Reis,0,18,2022-03-30,17:38:36.,2022-03-30 17:38:36,-9.134802,38.724869
550 - Rua Fernando Curado Ribeiro / Alameda das Li,4,16,2022-03-30,17:38:37.,2022-03-30 17:38:37,-9.156487,38.760871
483 - Rua Professor Francisco Lucas Pires ,2,14,2022-03-30,17:38:37.,2022-03-30 17:38:37,-9.16405,38.75939
410 - Rua da Mesquita / Universidade Nova de Lisboa,19,21,2022-03-30,17:38:37.,2022-03-30 17:38:37,-9.16015,38.73492
555 - Alameda das Linhas de Torres,11,22,2022-03-30,17:38:39.,2022-03-30 17:38:39,-9.160248,38.770657
479 - Rua Professor Oliveira Marques,1,13,2022-03-30,17:38:39.,2022-03-30 17:38:39,-9.15724,38.75491
105 - CC Vasco da Gama,2,38,2022-03-30,17:38:39.,2022-03-30 17:38:39,-9.096222,38.768548
205 - Av. Brasília / Cordoaria,8,2,2022-03-30,17:38:40.,2022-03-30 17:38:40,-9.188,"38.697 ""ty"
134 - Praça Cidade do Luso,1,19,2022-03-30,17:38:33.,2022-03-30 17:38:33,-9.116342,38.765588
554 - Alameda das Linhas de Torres / Rua Ladislau,15,12,2022-03-30,17:38:33.,2022-03-30 17:38:33,-9.158298,38.768683
462 - Campo Grande / Biblioteca Nacional,9,20,2022-03-30,17:38:28.,2022-03-30 17:38:28,-9.15031,38.75027
464 - Av. da Igreja / Rua Afonso Lopes Vieira,7,7,2022-03-30,17:38:28.,2022-03-30 17:38:28,-9.148427,38.75165]
406 - Praça Duque de Saldanha,6,11,2022-03-30,17:38:28.,2022-03-30 17:38:28,-9.145341,38.734247
428 - Av. República / Avenida Barbosa Du Bocage,10,2,2022-03-30,17:38:29.,2022-03-30 17:38:29,-9.14684,38.74047
457 - Rua Aboim Ascensão,3,7,2022-03-30,17:38:29.,2022-03-30 17:38:29,-9.14722,38.74975
101 - Alameda dos Oceanos / Rua dos Argonautas,7,9,2022-03-30,17:38:27.,2022-03-30 17:38:27,-9.096804,38.756161
475 - Av. Professor Gama Pinto / Cantina Velha,5,36,2022-03-30,17:38:27.,2022-03-30 17:38:27,-9.15907,38.75115
309 - Rua da Palma,5,5,2022-03-30,17:38:31.,2022-03-30 17:38:31,-9.13577,38.71901
449 - Av. 5 de Outubro / Rua da Cruz Vermelha,1,13,2022-03-30,17:38:31.,2022-03-30 17:38:31,-9.150085,38.746836
471 - Rua Lopes de Mendonça / EB São João de Brito,0,10,2022-03-30,17:38:30.,2022-03-30 17:38:30,-9.137337,38.756487
362 - Avenida Eng. Duarte Pacheco,0,0,2022-03-30,17:38:27.,2022-03-30 17:38:27,-9.159469,38.72437]
443 - Av. de Roma / Fórum Lisboa,8,6,2022-03-30,17:38:32.,2022-03-30 17:38:32,-9.13866,38.74351
453 - Av. Roma / Av. EUA,9,5,2022-03-30,17:38:34.,2022-03-30 17:38:34,-9.14207,38.74873
407 - Praça Duque de Saldanha,0,17,2022-03-30,17:38:35.,2022-03-30 17:38:35,-9.14446,38.73434
151 - Rua Contra Almirante Ferraz / Escola Sec.António Damásio,6,18,2022-03-30,17:38:35.,2022-03-30 17:38:35,-9.108728,38.770434
459 - Rua Maria Amália Vaz de Carvalho / ES Rainha D. Leonor,5,15,2022-03-30,17:38:35.,2022-03-30 17:38:35,-9.141741,38.751481
113 - Alameda dos Oceanos/ Passeio do Levante,1,13,2022-03-30,17:38:35.,2022-03-30 17:38:35,-9.09825,38.78414
130 - Avenida Berlim / Rua Américo Jesus Fernandes,1,19,2022-03-30,17:38:35.,2022-03-30 17:38:35,-9.106858,38.767761
225 - Martim Moniz,5,11,2022-03-30,17:38:36.,2022-03-30 17:38:36,-9.13694,38.71526
208 - Cais das Pombas,11,11,2022-03-30,17:38:36.,2022-03-30 17:38:36,-9.14373,38.70523
488 - Rua Fernando Namora / Rua António Quadros,1,19,2022-03-30,17:38:36.,2022-03-30 17:38:36,-9.17526,38.76014
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,11,9,2022-03-30,17:38:36.,2022-03-30 17:38:36,-9.12769,38.71035
401 - Rua Martens Ferrão / Av. Fontes Pereira de Melo,2,14,2022-03-30,17:38:37.,2022-03-30 17:38:37,-9.14742,38.72894
220 - Rua do Comercio,7,13,2022-03-30,17:38:37.,2022-03-30 17:38:37,-9.137125,38.70878]
316 - Rua António Pedro / Rua Pascoal de Melo,3,11,2022-03-30,17:38:38.,2022-03-30 17:38:38,-9.135356,38.731424
461 - Rua Professora Teresa Ambrósio,0,32,2022-03-30,17:38:39.,2022-03-30 17:38:39,-9.155564,38.749141
104 - Gare do Oriente,20,20,2022-03-30,17:38:39.,2022-03-30 17:38:39,-9.097322,38.766716
551 - Rua Francisco Stromp / Alameda das Linhas de,10,10,2022-03-30,17:38:39.,2022-03-30 17:38:39,-9.157235,38.762584
484 - Rua Professor Vieira de Almeida,1,21,2022-03-30,17:38:34.,2022-03-30 17:38:34,-9.16658,38.76081
486 - Rua Hermano Neves / Rua José Escada,2,12,2022-03-30,17:38:34.,2022-03-30 17:38:34,-9.16985,38.75954
423 - Av. Conde Valbom / Rua Marquês Sá da Bandeira,2,8,2022-03-30,17:38:35.,2022-03-30 17:38:35,-9.152295,38.737911
103 - Jardim da Água,8,12,2022-03-30,17:38:27.,2022-03-30 17:38:27,-9.095019,38.761218
413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,5,5,2022-03-30,17:38:33.,2022-03-30 17:38:33,-9.15425,38.73432
472 - Rua Marquês Soveral / ES Padre António Vieira,1,13,2022-03-30,17:38:33.,2022-03-30 17:38:33,-9.13608,38.75784
223 - Praça do Rossio,11,10,2022-03-30,17:38:32.,2022-03-30 17:38:32,-9.138952,38.713112
221-Rua do Crucifixo/Rua São Nicolau,4,11,2022-03-30,17:38:29.,2022-03-30 17:38:29,-9.138828,38.710191
