id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
104,104,104 - Gare do Oriente,A,35,40,0.88,active,2022-03-15 12:45:49,"-9.097322, 38.766716, -9.097322, 38.766716",12,2022-03-15,-9.097322,38.766716
105,105,105 - CC Vasco da Gama,A,37,40,0.93,active,2022-03-15 12:45:49,"-9.096222, 38.768548, -9.096222, 38.768548",12,2022-03-15,-9.096222,38.768548
305,305,305 - Avenida da Liberdade / Rua Barata Salgueiro,A,16,16,1.0,active,2022-03-15 12:41:05,"-9.147, 38.72228, -9.147, 38.72228",12,2022-03-15,-9.147,38.72228
134,134,134 - Praça Cidade do Luso,,1,20,0.05,active,2022-03-15 12:41:13,"-9.116342, 38.765588, -9.116342, 38.765588",12,2022-03-15,-9.116342,38.765588
220,220,220 - Rua do Comercio,,8,20,0.4,active,2022-03-15 12:41:15,"-9.137125, 38.70878, -9.137125, 38.70878",12,2022-03-15,-9.137125,38.70878
101,101,101 - Alameda dos Oceanos / Rua dos Argonautas,A,2,16,0.13,active,2022-03-15 12:45:49,"-9.096804, 38.756161, -9.096804, 38.756161",12,2022-03-15,-9.096804,38.756161
472,472,472 - Rua Marquês Soveral / ES Padre António Vieira,B,3,14,0.21,active,2022-03-15 12:45:55,"-9.13608, 38.75784, -9.13608, 38.75784",12,2022-03-15,-9.13608,38.75784
417,417,417 - Av. Duque de Ávila / Jardim Arco Do Cego,A,16,23,0.7,active,2022-03-15 12:45:55,"-9.142703, 38.735352, -9.142703, 38.735352",12,2022-03-15,-9.142703,38.735352
407,407,407 - Praça Duque de Saldanha,A,6,17,0.35,active,2022-03-15 12:45:57,"-9.14446, 38.73434, -9.14446, 38.73434",12,2022-03-15,-9.14446,38.73434
416,416,416 - Av. República / Avenida Duque de Ávila,A,7,16,0.44,active,2022-03-15 12:45:58,"-9.14553, 38.735304, -9.14553, 38.735304",12,2022-03-15,-9.14553,38.735304
308,308,308 - Marquês de Pombal,A,7,11,0.64,active,2022-03-15 12:41:06,"-9.14969, 38.7246, -9.14969, 38.7246",12,2022-03-15,-9.14969,38.7246
132,132,132 - Avenida de Berlim / Rua Cidade de Cabinda,A,6,25,0.24,active,2022-03-15 12:41:13,"-9.11255, 38.76829, -9.11255, 38.76829",12,2022-03-15,-9.11255,38.76829
555,555,555 - Alameda das Linhas de Torres,A,1,33,0.03,active,2022-03-15 12:41:17,"-9.160248, 38.770657, -9.160248, 38.770657",12,2022-03-15,-9.160248,38.770657
102,102,102 - Porta do Mar,B,12,14,0.86,active,2022-03-15 12:45:50,"-9.096439, 38.759156, -9.096439, 38.759156",12,2022-03-15,-9.096439,38.759156
415,415,415 - Av. Duque de Ávila / Av. Conde Valbom,B,1,20,0.05,active,2022-03-15 12:45:55,"-9.148443, 38.735188, -9.148443, 38.735188",12,2022-03-15,-9.148443,38.735188
413,413,413 - Av. Ressano Garcia / Av. António Augusto de Aguiar,B,5,10,0.5,active,2022-03-15 12:45:55,"-9.15425, 38.73432, -9.15425, 38.73432",12,2022-03-15,-9.15425,38.73432
