id_expl,id_planeamento,desig_comercial,tipo_servico_niveis,num_bicicletas,num_docas,racio,estado,update_date,bbox,update_date_hour,update_date_only,longitude,latitude
313,313,313 - Rua Frei Francisco Foreiro / Rua de Arroios,A,13,14,0.93,active,2022-03-18 19:57:02,"-9.135956, 38.728049, -9.135956, 38.728049",19,2022-03-18,-9.135956,38.728049
101,101,101 - Alameda dos Oceanos / Rua dos Argonautas,A,13,16,0.81,active,2022-03-18 19:56:38,"-9.096804, 38.756161, -9.096804, 38.756161",19,2022-03-18,-9.096804,38.756161
102,102,102 - Porta do Mar,B,6,14,0.43,active,2022-03-18 19:56:38,"-9.096439, 38.759156, -9.096439, 38.759156",19,2022-03-18,-9.096439,38.759156
110,110,110 - Rua de Moscavide,B,10,18,0.56,active,2022-03-18 19:56:39,"-9.097068, 38.778466, -9.097068, 38.778466",19,2022-03-18,-9.097068,38.778466
474,474,474 - Av. do Brasil / Av. Rio de Janeiro,A,7,16,0.44,active,2022-03-18 19:56:44,"-9.1409, 38.75832, -9.1409, 38.75832",19,2022-03-18,-9.1409,38.75832
408,408,408 - Praça Duque de Saldanha,A,7,10,0.7,active,2022-03-18 19:56:46,"-9.144117, 38.733749, -9.144117, 38.733749",19,2022-03-18,-9.144117,38.733749
462,462,462 - Campo Grande / Biblioteca Nacional,B,9,29,0.31,active,2022-03-18 19:56:53,"-9.15031, 38.75027, -9.15031, 38.75027",19,2022-03-18,-9.15031,38.75027
475,475,475 - Av. Professor Gama Pinto / Cantina Velha,B,5,41,0.12,active,2022-03-18 19:56:57,"-9.15907, 38.75115, -9.15907, 38.75115",19,2022-03-18,-9.15907,38.75115
314,314,314 - Rua Marques da Silva / Rua António Pedro,A,8,12,0.67,active,2022-03-18 19:57:02,"-9.135675, 38.729657, -9.135675, 38.729657",19,2022-03-18,-9.135675,38.729657
315,315,315 - Rua Passos Manuel/ Jardim Constantino,A,11,20,0.55,active,2022-03-18 19:57:02,"-9.136968, 38.731264, -9.136968, 38.731264",19,2022-03-18,-9.136968,38.731264
103,103,103 - Jardim da Água,B,10,20,0.5,active,2022-03-18 19:56:38,"-9.095019, 38.761218, -9.095019, 38.761218",19,2022-03-18,-9.095019,38.761218
106,106,106 - Jardim Garcia da Orta,B,10,14,0.71,active,2022-03-18 19:56:38,"-9.092506, 38.769459, -9.092506, 38.769459",19,2022-03-18,-9.092506,38.769459
