desigcomercial,numbicicletas,numdocasvacias,add_data,add_hora,datetime,longitude,latitude
462 - Campo Grande / Biblioteca Nacional,13,16,2022-04-05,16:50:38.,2022-04-05 16:50:38,-9.15031,38.75027
307 - Marquês de Pombal,2,31,2022-04-05,16:50:38.,2022-04-05 16:50:38,-9.149334,38.724954
486 - Rua Hermano Neves / Rua José Escada,10,4,2022-04-05,16:50:38.,2022-04-05 16:50:38,-9.16985,38.75954
453 - Av. Roma / Av. EUA,8,6,2022-04-05,16:50:38.,2022-04-05 16:50:38,-9.14207,38.74873
478 - Alameda da Universidade / Faculdade de Letras,7,25,2022-04-05,16:50:38.,2022-04-05 16:50:38,-9.15717,38.75359
212 - Av. Infante Dom Henrique / Terminal de Cruzeiros,11,9,2022-04-05,16:50:38.,2022-04-05 16:50:38,-9.12769,38.71035
474 - Av. do Brasil / Av. Rio de Janeiro,2,14,2022-04-05,16:50:38.,2022-04-05 16:50:38,-9.1409,38.75832 
457 - Rua Aboim Ascensão,8,2,2022-04-05,16:50:38.,2022-04-05 16:50:38,-9.14722,38.74975
420 - Av. Rovisco Pais / Av. Manuel da Maia,8,18,2022-04-05,16:50:38.,2022-04-05 16:50:38,-9.13672,38.73617
427 - Av. República / Av. Visconde Valmor,9,3,2022-04-05,16:50:37.,2022-04-05 16:50:37,-9.14617,38.73812
463 - Campo Grande / Av. da Igreja,9,1,2022-04-05,16:50:37.,2022-04-05 16:50:37,-9.14951,38.75243
133 - Rua Cidade de Benguela / Avenida Cidade de L,0,18,2022-04-05,16:50:37.,2022-04-05 16:50:37,-9.110724,38.76503]
412 - Av. Ressano Garcia / Av. António Augusto de Aguiar,5,11,2022-04-05,16:50:37.,2022-04-05 16:50:37,-9.1546,38.73448 
210 - Rua de Cascais / Alcântara Terra,0,0,2022-04-05,16:50:36.,2022-04-05 16:50:36,-9.175234,38.702936
508 - Estação de Comboios de Benfica,0,0,2022-04-05,16:50:35.,2022-04-05 16:50:35,-9.200039,38.74473]
208 - Cais das Pombas,5,17,2022-04-05,16:50:39.,2022-04-05 16:50:39,-9.14373,38.70523
410 - Rua da Mesquita / Universidade Nova de Lisboa,14,26,2022-04-05,16:50:39.,2022-04-05 16:50:39,-9.16015,38.73492
456 - Entrecampos / Av. das Forças Armadas,28,13,2022-04-05,16:50:39.,2022-04-05 16:50:39,-9.14872,38.74877
206 - Av. Brasília / Doca de Alcântara,2,20,2022-04-05,16:50:40.,2022-04-05 16:50:40,-9.17502,38.70141
105 - CC Vasco da Gama,2,38,2022-04-05,16:50:40.,2022-04-05 16:50:40,-9.096222,38.768548
